Action_Type,Location_or_Segment,Metric_1_Name,Metric_1_Value,Metric_2_Name,Metric_2_Value,Source_File,Is_NCR
High-risk restaurant in opportunity locality,Alam Biryani (R K Puram),Coldstart_Risk_Score,0.8964625446914295,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Kaka Da Dhaba (R K Puram),Coldstart_Risk_Score,0.8987555926495475,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Ok Indian & Chinese Food Corner (R K Puram),Coldstart_Risk_Score,0.8986571961198375,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Rapchick Biryani (R K Puram),Coldstart_Risk_Score,0.8972570630248551,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Sindh Snacks (R K Puram),Coldstart_Risk_Score,0.9093337570748732,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Karnataka Food Centre (R K Puram),Coldstart_Risk_Score,0.9064063793268272,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Bikaner Choice (Sainik Farms),Coldstart_Risk_Score,0.9041522212987104,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Puja Sandwich House (Sainik Farms),Coldstart_Risk_Score,0.9458297469841562,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,PVR Bhojanalay (Sainik Farms),Coldstart_Risk_Score,0.943131264135786,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,The Bake Studio (Sainik Farms),Coldstart_Risk_Score,0.9156663325228858,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Abdullah Biryani Centre (Sainik Farms),Coldstart_Risk_Score,0.9640275267006536,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Allishan Family Restaurant (Sainik Farms),Coldstart_Risk_Score,0.931816658395549,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,BonJuz (Sainik Farms),Coldstart_Risk_Score,0.9749481169569012,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Foodies (Sainik Farms),Coldstart_Risk_Score,0.8993721252621845,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,G+ (Sainik Farms),Coldstart_Risk_Score,0.9425081510946816,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Janta Canteen (Sainik Farms),Coldstart_Risk_Score,0.9383799193731576,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Kalka's Food Centre (Sainik Farms),Coldstart_Risk_Score,0.8963432854571608,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Le Village Pastry Shop (Sainik Farms),Coldstart_Risk_Score,0.93510700929863,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Mohit Bakery (Sainik Farms),Coldstart_Risk_Score,0.9010643727154952,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Mouthmatics  (Sainik Farms),Coldstart_Risk_Score,0.982880306732232,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Pastry Place (Sainik Farms),Coldstart_Risk_Score,0.9142177442871976,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Rasoi - The Indian Zaika (Sainik Farms),Coldstart_Risk_Score,0.9017946459612708,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Shree Balaji Bhojnalaya (Sainik Farms),Coldstart_Risk_Score,0.9369448454389618,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Smoke Trailer Grill (Sainik Farms),Coldstart_Risk_Score,0.9347766786836864,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Sonu Sweets (Sainik Farms),Coldstart_Risk_Score,0.9238099098134188,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Spice Treat (Sainik Farms),Coldstart_Risk_Score,0.9303071806055077,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Star Restaurant (Sainik Farms),Coldstart_Risk_Score,0.9298578053669488,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,The Twisted Bakery (Sainik Farms),Coldstart_Risk_Score,0.9790943558821764,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Tiffino Mania (Sainik Farms),Coldstart_Risk_Score,0.9619184671096496,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Yaadgaar (Sainik Farms),Coldstart_Risk_Score,0.9743074208524946,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Health-O-Lic (Tilak Nagar),Coldstart_Risk_Score,0.9312937358419656,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Himalya Chinese (Tilak Nagar),Coldstart_Risk_Score,0.8985157645338634,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Mama Tao (Tilak Nagar),Coldstart_Risk_Score,0.8928064968802154,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Punjabi Dhaba (Tilak Nagar),Coldstart_Risk_Score,0.9617687720312678,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Snazzy Delights (Tilak Nagar),Coldstart_Risk_Score,0.966435480895374,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Today Pizza (Tilak Nagar),Coldstart_Risk_Score,0.8910376262038708,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Chocochill (Uttam Nagar),Coldstart_Risk_Score,0.953488988256994,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,HotPlate (Vasant Vihar),Coldstart_Risk_Score,0.9284203225384172,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Mohanty Bakery & Confectionery (Vasant Vihar),Coldstart_Risk_Score,0.9517030699829568,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Aggarwal Confectionary (Vasundhara Enclave),Coldstart_Risk_Score,0.9337746959583272,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Aggarwal Sweet Corner (Vasundhara Enclave),Coldstart_Risk_Score,0.9262235092924244,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Ananda's (Vasundhara Enclave),Coldstart_Risk_Score,0.9385453446966884,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Ayush Restaurant (Vasundhara Enclave),Coldstart_Risk_Score,0.9538310578808006,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Fatafat Fast Food (Vasundhara Enclave),Coldstart_Risk_Score,0.9171816301426045,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Giani (Vasundhara Enclave),Coldstart_Risk_Score,0.9089179583752548,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Green Tea Fanatics (Vasundhara Enclave),Coldstart_Risk_Score,0.9052059574760842,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Khansama (Vasundhara Enclave),Coldstart_Risk_Score,0.90611788607193,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Pauls Food (Vasundhara Enclave),Coldstart_Risk_Score,0.901787153940696,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Punjabi Vaishno Rasoi (Vasundhara Enclave),Coldstart_Risk_Score,0.9608172393720348,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Republic of Chicken (Vasundhara Enclave),Coldstart_Risk_Score,0.920446070624794,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Taj Sweets (Vasundhara Enclave),Coldstart_Risk_Score,0.9578203239104588,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,The Cake (Vasundhara Enclave),Coldstart_Risk_Score,0.9584489724077344,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Adi's Restaurant (Vasundhara Enclave),Coldstart_Risk_Score,0.9267870408803331,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Aggarwal Sweet & Bakers (Vasundhara Enclave),Coldstart_Risk_Score,0.966926399290913,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Aggarwal Sweets (Vasundhara Enclave),Coldstart_Risk_Score,0.9268223143185552,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Anjali Resaturant (Vasundhara Enclave),Coldstart_Risk_Score,0.9538310578808006,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Annapoorna Bhojanalya (Vasundhara Enclave),Coldstart_Risk_Score,0.9528004617444064,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Anupam Eating Point (Vasundhara Enclave),Coldstart_Risk_Score,0.9262691945679012,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Bikaner Rasoi (Vasundhara Enclave),Coldstart_Risk_Score,0.9098724135912608,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Cafe Mom (Vasundhara Enclave),Coldstart_Risk_Score,0.9439942887087678,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Cafe Youth (Vasundhara Enclave),Coldstart_Risk_Score,0.9551545858038886,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Cake Express (Vasundhara Enclave),Coldstart_Risk_Score,0.9323279675803792,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Cake Knighter (Vasundhara Enclave),Coldstart_Risk_Score,0.9834951081172288,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Catchup Green (Vasundhara Enclave),Coldstart_Risk_Score,0.94637855942668,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,D Food (Vasundhara Enclave),Coldstart_Risk_Score,0.9642265119543508,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Delicious Cake (Vasundhara Enclave),Coldstart_Risk_Score,0.98328578738656,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Famous Parantha and Poori Sabzi (Vasundhara Enclave),Coldstart_Risk_Score,0.9521716463047162,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,FM Biryani Point (Vasundhara Enclave),Coldstart_Risk_Score,0.9903270737657908,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Foodiez (Vasundhara Enclave),Coldstart_Risk_Score,0.9465772155761636,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Goli Vada Pav No. 1 (Vasundhara Enclave),Coldstart_Risk_Score,0.9763603800527016,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Hyderabad's Delight (Vasundhara Enclave),Coldstart_Risk_Score,0.9811769873420156,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Khan Tandoori Nights (Vasundhara Enclave),Coldstart_Risk_Score,0.932297177050658,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Meatwale.com (Vasundhara Enclave),Coldstart_Risk_Score,0.947014044382321,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,New Aggarwal Sweets & Fast Food (Vasundhara Enclave),Coldstart_Risk_Score,0.9244421820050204,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Old Moradabadi Chicken Corner (Vasundhara Enclave),Coldstart_Risk_Score,0.9362752823658798,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Richa's Bakery (Vasundhara Enclave),Coldstart_Risk_Score,0.9487042242582364,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Rudra The Dhaba (Vasundhara Enclave),Coldstart_Risk_Score,0.9262691945679012,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Seven Star Pizza (Vasundhara Enclave),Coldstart_Risk_Score,0.950046279189697,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Shahi Muradabadi Chicken Biryani (Vasundhara Enclave),Coldstart_Risk_Score,0.949547389380446,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Shree Krishna Restaurant (Vasundhara Enclave),Coldstart_Risk_Score,0.9322075654364664,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Shree Sai Bhog (Vasundhara Enclave),Coldstart_Risk_Score,0.9138573925343472,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Soni Food Court (Vasundhara Enclave),Coldstart_Risk_Score,0.9260090090148786,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,South Street Cafe (Vasundhara Enclave),Coldstart_Risk_Score,0.9342000277837156,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Special Chicken Biryani (Vasundhara Enclave),Coldstart_Risk_Score,0.9006090133537293,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Sweets n Treats (Vasundhara Enclave),Coldstart_Risk_Score,0.9293441796540888,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Twenty Four Seven (Vasundhara Enclave),Coldstart_Risk_Score,0.9064280890858004,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Two Friends Roll Corner (Vasundhara Enclave),Coldstart_Risk_Score,0.9751381372394676,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Waikiki (Vasundhara Enclave),Coldstart_Risk_Score,0.9749895652213348,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Zaika Chicken Corner (Vasundhara Enclave),Coldstart_Risk_Score,0.907700387025915,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Zombiez (Vasundhara Enclave),Coldstart_Risk_Score,0.9750070910379106,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Veg Food Express (Vivek Vihar),Coldstart_Risk_Score,0.9308805915787292,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Affamato (Sector 110),Coldstart_Risk_Score,0.8942361790768957,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Lassilo (Sector 110),Coldstart_Risk_Score,0.9149912055577132,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Uncle's Corner (Sector 110),Coldstart_Risk_Score,0.9090497732926156,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Sushma Homemade Tiffin (Sector 12),Coldstart_Risk_Score,0.9558391246608672,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Bawarchi (Sector 132),Coldstart_Risk_Score,0.9484549200840364,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Grill King (Sector 132),Coldstart_Risk_Score,0.9741739637713388,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,RollsKing (Sector 132),Coldstart_Risk_Score,0.9148655586279344,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,SnacksWale.com (Sector 132),Coldstart_Risk_Score,0.9079112138774256,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Brajwasi (Sector 132),Coldstart_Risk_Score,0.968749284182394,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Cafe Coffee Day (Sector 132),Coldstart_Risk_Score,0.8998712365176191,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Cafe Coffee Day (Sector 132),Coldstart_Risk_Score,0.8975916865403044,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Cafe Lounge (Sector 132),Coldstart_Risk_Score,0.9580999865230088,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Cafe Treat (Sector 132),Coldstart_Risk_Score,0.9588956673197128,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Casa Bake (Sector 132),Coldstart_Risk_Score,0.96927178988081,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,China Town (Sector 132),Coldstart_Risk_Score,0.924500425242216,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Delhi Foods (Sector 132),Coldstart_Risk_Score,0.937305227185052,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Deli Chic (Sector 132),Coldstart_Risk_Score,0.9741739637713388,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Delicacies (Sector 132),Coldstart_Risk_Score,0.8906948532281962,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Little China (Sector 132),Coldstart_Risk_Score,0.9437164140573688,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Lola's Cafe (Sector 132),Coldstart_Risk_Score,0.896402951943288,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Madras Coffee House (Sector 132),Coldstart_Risk_Score,0.912255575867354,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Moju Juice Bar (Sector 132),Coldstart_Risk_Score,0.9422611731372016,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Peniel Restaurant (Sector 132),Coldstart_Risk_Score,0.9357999503206444,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Sandoz (Sector 132),Coldstart_Risk_Score,0.9349221917706156,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Tandoori Mystery (Sector 132),Coldstart_Risk_Score,0.930290118130441,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Taste of Punjab (Sector 132),Coldstart_Risk_Score,0.9381167935675478,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Tea Nation (Sector 132),Coldstart_Risk_Score,0.9092037014356216,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,The Corporate Kitchen (Sector 132),Coldstart_Risk_Score,0.9732563092161184,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,The Royal Kitchen (Sector 132),Coldstart_Risk_Score,0.9079112138774256,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Baked! Cakes & Desserts (Sector 45),Coldstart_Risk_Score,0.9581753827708316,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Balaji Restaurant & Sweets (Sector 45),Coldstart_Risk_Score,0.9714896512920608,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Chandu Chat Bhandar (Sector 45),Coldstart_Risk_Score,0.9662369761172276,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Floating Cakes (Sector 62),Coldstart_Risk_Score,0.9342092147918456,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Mom's Canteen (Sector 62),Coldstart_Risk_Score,0.9452812796397848,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,The Chaiwalas (Sector 62),Coldstart_Risk_Score,0.9132239015137972,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Chinese Food Corner (Sector 62),Coldstart_Risk_Score,0.9117345135828197,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Dial a Cake (Sector 62),Coldstart_Risk_Score,0.9024252477991996,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,WOW Zaika (Sector 62),Coldstart_Risk_Score,0.9416065564389718,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Food Destination (Sector 72),Coldstart_Risk_Score,0.902612570349928,Is Rated,1,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Breadman Cake Shop (Sector 72),Coldstart_Risk_Score,0.9066744614786946,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Cafe Hot Pot (Sector 72),Coldstart_Risk_Score,0.9127712472911048,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Food Cabana (Sector 72),Coldstart_Risk_Score,0.9693171274880468,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Hydrabad Biryani Express (Sector 72),Coldstart_Risk_Score,0.9017674779317064,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Ice Stone Cafe (Sector 72),Coldstart_Risk_Score,0.9750651144576628,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Kake Da Dhaba (Sector 72),Coldstart_Risk_Score,0.9701672997000998,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Mr. Biryani Walia (Sector 72),Coldstart_Risk_Score,0.9773492792865028,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
High-risk restaurant in opportunity locality,Yolkers (Sector 72),Coldstart_Risk_Score,0.9065334854217786,Is Rated,0,restaurant_master_insights.csv + locality_opportunity_flags.csv,1.0
