Restaurant ID,Restaurant Name,Votes,Aggregate rating,Cred_Rating,shrinkage_weight,rank_raw,rank_cred,rank_change
308997,Crust Bistro,144,3.6,3.5368524909342356,0.2538860103626943,1785.0,1823.0,-38.0
308470,Dunkin' Donuts,243,3.6,3.5582620916106427,0.1678082191780822,1785.0,1732.0,53.0
308477,Kabab Roll Cafe,121,3.8,3.6706619455900436,0.28823529411764703,1087.0,1273.0,-186.0
307786,Starbucks,183,3.8,3.7052264256478766,0.21120689655172414,1087.0,1156.0,-69.0
308447,Eggers Madhouse,647,4.0,3.9543283487791774,0.07040229885057471,614.0,522.0,92.0
17977796,Gallery Cafí© - Hyatt Place,73,3.8,3.6197748422156346,0.4016393442622951,1087.0,1478.0,-391.0
4256,Spice It - Hotel IBIS,96,2.7,2.920086418967638,0.33793103448275863,5776.0,6247.0,-471.0
18306548,Nukkadwala,41,3.4,3.3734725638923053,0.5444444444444444,2648.0,2932.0,-284.0
5032,Power Play Resto Bar,91,2.8,2.9929466482164817,0.35,5462.0,6131.0,-669.0
7472,Daikichi,70,3.6,3.4975842920193903,0.4117647058823529,1785.0,1998.0,-213.0
302336,The Atrium - By Jukaso It Suites,21,2.8,3.1858932964329636,0.7,5462.0,5678.0,-216.0
8413,Delhi - Kingdom of Dreams,364,3.7,3.658625982446265,0.11864406779661017,1422.0,1333.0,89.0
8437,Lucknow - Kingdom of Dreams,179,3.7,3.625054959431173,0.2149122807017544,1422.0,1456.0,-34.0
8019,Longitude 77Á03' Bar - Le Meridien Gurgaon,23,3.4,3.366840704865382,0.6805555555555556,2648.0,3037.0,-389.0
307416,I-Kandy - Le Meridien Gurgaon,218,3.6,3.554354047753961,0.18352059925093633,1785.0,1742.0,43.0
18369743,Bella Cucina - Le Meridien Gurgaon,38,4.1,3.6783049511529593,0.5632183908045977,429.0,1240.0,-811.0
307533,Bar Code - Leisure Inn,6,3.0,3.3129551045510452,0.8909090909090909,4617.0,4096.0,521.0
307225,Bites - Leisure Inn,19,3.0,3.253125452210404,0.7205882352941176,4617.0,5265.0,-648.0
307426,Outback Bar and Grill - Leisure Inn,10,3.0,3.2917378093272456,0.8305084745762712,4617.0,4730.0,-113.0
6700,Citrus Cafe - Lemon Tree Premier,137,3.2,3.2398523158618686,0.26344086021505375,3596.0,5387.0,-1791.0
300538,Ammu's South Indian Restaurant,45,2.8,3.087367348407526,0.5212765957446809,5462.0,5968.0,-506.0
4879,Barista,22,3.3,3.335387757046584,0.6901408450704225,3125.0,3267.0,-142.0
18198441,Bengali By Nature,38,3.3,3.328879663796638,0.5632183908045977,3125.0,3422.0,-297.0
18334445,Burger Planet,21,3.2,3.305893296432964,0.7,3596.0,4404.0,-808.0
302920,Cafe Coffee Day,20,3.1,3.2784424746421372,0.7101449275362319,4106.0,4966.0,-860.0
18430882,Chini Bowl,15,2.8,3.2220707929735544,0.765625,5462.0,5505.0,-43.0
313204,E Yum,69,3.4,3.3797672097483686,0.4152542372881356,2648.0,2832.0,-184.0
303477,Handi X-Press,75,3.2,3.259778473792802,0.3951612903225806,3596.0,5208.0,-1612.0
5230,Ion Club & Dining Lounge,115,2.6,2.824466650916509,0.29878048780487804,6026.0,6338.0,-312.0
3582,Komachi,39,3.2,3.284233303980767,0.5568181818181818,3596.0,4871.0,-1275.0
303470,Mehfil-e-Handi,36,2.8,3.117794479415382,0.5764705882352941,5462.0,5898.0,-436.0
429,Mezbaan's,61,2.7,2.9901139159118864,0.44545454545454544,5776.0,6136.0,-360.0
18034040,Mini Mahal Delux,23,2.8,3.175174038198715,0.6805555555555556,5462.0,5726.0,-264.0
17953932,Pita Pan,82,3.1,3.1939887843534924,0.37404580152671757,4106.0,5639.0,-1533.0
312668,SBar Club & Lounge,13,3.1,3.2985892056501207,0.7903225806451613,4106.0,4589.0,-483.0
997,China Club,283,3.8,3.7337726829828535,0.14759036144578314,1087.0,1066.0,21.0
2144,Coriander Leaf,665,3.8,3.7692052251404866,0.06862745098039216,1087.0,944.0,143.0
305682,Doughlicious,69,3.6,3.4967163622907416,0.4152542372881356,1785.0,2002.0,-217.0
17953934,FreshMenu,198,3.7,3.6308199625518522,0.19838056680161945,1422.0,1436.0,-14.0
3855,L'Angoor,57,3.5,3.43125029009724,0.46226415094339623,2195.0,2432.0,-237.0
310445,The Cakelicious Factory,43,3.6,3.4675275081555164,0.532608695652174,1785.0,2190.0,-405.0
892,Green's,31,2.3,2.9439066343788434,0.6125,6408.0,6211.0,197.0
2056,New Zaika,35,2.4,2.9549110803608034,0.5833333333333334,6325.0,6197.0,128.0
307509,Love Is Cakes,246,4.1,3.975635697458669,0.16610169491525423,429.0,482.0,-53.0
797,Costa Coffee,31,3.3,3.331406634378843,0.6125,3125.0,3367.0,-242.0
308013,Uforia,240,3.5,3.4747838434266693,0.1695501730103806,2195.0,2132.0,63.0
2760,Vapour Pub & Brewery,1902,3.7,3.6912416866992865,0.025115325474115838,1422.0,1200.0,222.0
8913,Pirates of Grill,2806,4.1,4.087149748073663,0.017162872154115588,429.0,305.0,124.0
311759,Barista Creme Lavazza,13,3.2,3.3195569475856046,0.7903225806451613,3596.0,3802.0,-206.0
18446889,Frozen Adda,5,3.0,3.3187505694501387,0.9074074074074074,4617.0,3823.0,794.0
9957,McDonald's,68,3.2,3.2633549636778416,0.4188034188034188,3596.0,5174.0,-1578.0
308840,Mr Idli Xpress,120,2.6,2.817825625741464,0.28994082840236685,6026.0,6345.0,-319.0
18432226,buí©no,18,3.7,3.444963145526977,0.7313432835820896,1422.0,2350.0,-928.0
311777,Starbucks,66,3.5,3.4366307021765867,0.4260869565217391,2195.0,2396.0,-201.0
2064,Al Kabab,67,2.7,2.9751080237095473,0.4224137931034483,5776.0,6171.0,-395.0
311758,Bangkok 1,40,3.3,3.328230682587724,0.550561797752809,3125.0,3429.0,-304.0
514,Barista,39,3.4,3.3728696676171306,0.5568181818181818,2648.0,2939.0,-291.0
18408212,Cafe Cravings,19,3.4,3.364890158092757,0.7205882352941176,2648.0,3076.0,-428.0
2061,Hello Sichuan,42,2.9,3.142994843409972,0.5384615384615384,5082.0,5837.0,-755.0
2458,McDonald's,234,3.4,3.391563712898613,0.17314487632508835,2648.0,2657.0,-9.0
420,Rajasthali,501,2.9,2.940204601364195,0.0890909090909091,5082.0,6220.0,-1138.0
1599,Street Foods by Punjab Grill,61,2.6,2.9346593704573407,0.44545454545454544,6026.0,6230.0,-204.0
159,Subway,81,3.3,3.31932715961775,0.3769230769230769,3125.0,3819.0,-694.0
300119,Tibb's Frankie,118,3.4,3.385703776947949,0.2934131736526946,2648.0,2740.0,-92.0
18466924,Tunday Kababi Dastarkhwan-e-Awadh,13,3.1,3.2985892056501207,0.7903225806451613,4106.0,4589.0,-483.0
18354984,Dunkin' Donuts,26,3.7,3.4721670766707664,0.6533333333333333,1422.0,2153.0,-731.0
1096,Haldiram's,185,3.6,3.547916798078237,0.2094017094017094,1785.0,1770.0,15.0
18336208,Keventers,27,3.6,3.439638562504046,0.6447368421052632,1785.0,2378.0,-593.0
3213,Khaaja Chowk,496,3.6,3.5776376711014817,0.08990825688073395,1785.0,1623.0,162.0
18381642,Phantom,55,3.5,3.4299281802914177,0.47115384615384615,2195.0,2443.0,-248.0
338,Sage,205,3.5,3.471309176182313,0.19291338582677164,2195.0,2164.0,31.0
1245,TGI Friday's,730,3.7,3.6780648661749775,0.06290115532734275,1422.0,1241.0,181.0
18381233,The Belgian Fries Company,31,3.7,3.486406634378844,0.6125,1422.0,2054.0,-632.0
18153552,The Grills King,468,3.8,3.757471045938699,0.09477756286266925,1087.0,997.0,90.0
18082232,Chicago Pizza,29,2.3,2.960417060901378,0.6282051282051282,6408.0,6194.0,214.0
3585,Suburbia - The Empire,90,2.1,2.5410973435273916,0.35251798561151076,6480.0,6476.0,4.0
305698,Viva Hyderabad,34,2.3,2.920632900606114,0.5903614457831325,6408.0,6246.0,162.0
18337917,Queens Cafí©,62,4.0,3.713626403155923,0.44144144144144143,614.0,1121.0,-507.0
6847,Cafe Coffee Day,34,3.3,3.3302714548229817,0.5903614457831325,3125.0,3389.0,-264.0
8147,FOA - The Flavours of Arabia,165,3.4,3.3888436016369505,0.22897196261682243,2648.0,2701.0,-53.0
18198825,A1,4,3.0,3.324764731137877,0.9245283018867925,4617.0,3529.0,1088.0
302044,Apni Rasoi,4,2.9,3.317217561326556,0.9245283018867925,5082.0,3922.0,1160.0
18399220,DBDN Deena Meat Vala,5,3.2,3.337269087968657,0.9074074074074074,3596.0,3233.0,363.0
5084,Deep Chicken Corner,18,3.2,3.310634787318022,0.7313432835820896,3596.0,4227.0,-631.0
302024,Dilli Rasoi,31,3.2,3.2926566343788437,0.6125,3596.0,4702.0,-1106.0
18396399,French Omelette,7,3.2,3.332366620541205,0.875,3596.0,3334.0,262.0
309987,Green Chick Chop,5,2.9,3.309491310190879,0.9074074074074074,5082.0,4258.0,824.0
18358183,Hangout Cafe,27,3.4,3.3685859309250983,0.6447368421052632,2648.0,3014.0,-366.0
304713,Hari Om Rasoi,28,3.2,3.2962666331208763,0.6363636363636364,3596.0,4631.0,-1035.0
18396200,Harish Phulwari,4,3.1,3.3323119009491977,0.9245283018867925,4106.0,3343.0,763.0
301358,Hotel Rajvanshi Restaurant,25,3.3,3.3339531182473983,0.6621621621621622,3125.0,3294.0,-169.0
6834,Jagdish Vaishno Dhaba,12,3.1,3.3018447663984833,0.8032786885245902,4106.0,4525.0,-419.0
6835,JVR Jayka,5,2.9,3.309491310190879,0.9074074074074074,5082.0,4258.0,824.0
302041,Kaza,25,3.1,3.2663855506798307,0.6621621621621622,4106.0,5126.0,-1020.0
310412,Knight Delight Kafe,12,2.6,3.2034841106607788,0.8032786885245902,6026.0,5595.0,431.0
18350120,Ko Jitters,6,3.0,3.3129551045510452,0.8909090909090909,4617.0,4096.0,521.0
301989,Laajawab Chaap Express,17,3.1,3.28655349621678,0.7424242424242424,4106.0,4849.0,-743.0
2107,Laddu Gopal,13,3.0,3.277621463714637,0.7903225806451613,4617.0,4975.0,-358.0
1029,Mini's Royal Cafe,21,3.3,3.335893296432964,0.7,3125.0,3255.0,-130.0
18144475,Pakwan,60,3.4,3.3780966123881417,0.44954128440366975,2648.0,2860.0,-212.0
18331053,Patiala,33,3.4,3.3708845213452134,0.5975609756097561,2648.0,2976.0,-328.0
18383525,Pind Balluchi,11,2.7,3.231875512505125,0.8166666666666667,5776.0,5429.0,347.0
1019,Pizza Man,8,2.9,3.2879391359703063,0.8596491228070176,5082.0,4805.0,277.0
18311926,Punjabi Dhani,25,3.2,3.3001693344636145,0.6621621621621622,3596.0,4574.0,-978.0
302037,Raju Halwai,7,3.1,3.319866620541205,0.875,4106.0,3750.0,356.0
18396397,Rupa Tikki Wala And Caterers,4,2.8,3.3096703915152355,0.9245283018867925,5462.0,4247.0,1215.0
302027,Samrat The Cake Shoppe,11,3.0,3.2868755125051248,0.8166666666666667,4617.0,4833.0,-216.0
306938,Samrat,10,2.9,3.2747886567848727,0.8305084745762712,5082.0,5007.0,75.0
17977759,Sanjha Chula,6,3.0,3.3129551045510452,0.8909090909090909,4617.0,4096.0,521.0
309986,Silver Crown,12,2.5,3.1838119795132376,0.8032786885245902,6216.0,5686.0,530.0
301800,Super Bakery,26,3.3,3.3335004100040995,0.6533333333333333,3125.0,3304.0,-179.0
2177,The Chic,15,3.0,3.2689457929735544,0.765625,4617.0,5096.0,-479.0
304718,Unique Bus Wales,16,2.8,3.2155773961585763,0.7538461538461538,5462.0,5534.0,-72.0
310493,Dilli 6 Express,31,3.5,3.4089066343788432,0.6125,2195.0,2540.0,-345.0
18017239,Mangle Di Kulfi,18,3.6,3.418097473885186,0.7313432835820896,1785.0,2498.0,-713.0
18372397,The Oven Artist,25,3.5,3.401520685814966,0.6621621621621622,2195.0,2583.0,-388.0
3603,Pizza Hut Delivery,93,2.2,2.5972713433120242,0.34507042253521125,6454.0,6467.0,-13.0
313043,Hot Cherries,84,3.6,3.508364892859455,0.3684210526315789,1785.0,1957.0,-172.0
230,Domino's Pizza,112,2.4,2.6895188245360715,0.30434782608695654,6325.0,6428.0,-103.0
18322641,Coldpress Company,74,4.1,3.8017278922789224,0.3983739837398374,429.0,856.0,-427.0
18391155,Hahn's Kitchen,12,3.2,3.3215168975460245,0.8032786885245902,3596.0,3704.0,-108.0
18285742,Shree Rathnam,36,3.4,3.371912126474206,0.5764705882352941,2648.0,2955.0,-307.0
18285725,Caffe Tonino,101,3.8,3.653416871668716,0.32666666666666666,1087.0,1351.0,-264.0
18383488,Carl's Jr.,45,3.5,3.4224737313862494,0.5212765957446809,2195.0,2476.0,-281.0
18285745,Delhi Club House,81,3.9,3.693173313463903,0.3769230769230769,807.0,1192.0,-385.0
18391159,GoGourmet,33,3.7,3.491616228662286,0.5975609756097561,1422.0,2027.0,-605.0
18391132,Shophouse by Kylin,37,3.5,3.415261985468691,0.5697674418604651,2195.0,2513.0,-318.0
18272387,Starbucks,16,3.5,3.387885088466269,0.7538461538461538,2195.0,2712.0,-517.0
8651,Baskin Robbins,14,3.1,3.2954369960366265,0.7777777777777778,4106.0,4638.0,-532.0
18291436,Bikaner Sweets & Restaurant,9,3.1,3.312285012936336,0.8448275862068966,4106.0,4179.0,-73.0
301936,Burger Bites & More,19,2.9,3.225184275739816,0.7205882352941176,5082.0,5489.0,-407.0
18264717,Cafí© Gramophone,15,3.2,3.3158207929735544,0.765625,3596.0,4042.0,-446.0
7083,Chawla Bakers,18,3.2,3.310634787318022,0.7313432835820896,3596.0,4227.0,-631.0
312105,Crust N Cakes,6,3.2,3.334773286369227,0.8909090909090909,3596.0,3280.0,316.0
18311942,Darjeeling Kanchanjanga Momos,4,2.9,3.317217561326556,0.9245283018867925,5082.0,3922.0,1160.0
18430874,Desserts 83,10,3.2,3.3256361144119913,0.8305084745762712,3596.0,3496.0,100.0
18144481,Express Kitchen,4,2.9,3.317217561326556,0.9245283018867925,5082.0,3922.0,1160.0
18264977,Giani's,24,3.1,3.268664804798733,0.6712328767123288,4106.0,5103.0,-997.0
303859,Hangover,11,2.7,3.231875512505125,0.8166666666666667,5776.0,5429.0,347.0
5106,Sangam Sweets,9,2.5,3.219181564660474,0.8448275862068966,6216.0,5522.0,694.0
308726,Shree Bikaner Misthan Bhandar,4,3.0,3.324764731137877,0.9245283018867925,4617.0,3529.0,1088.0
303209,Shree Shyam Rasoi,12,3.1,3.3018447663984833,0.8032786885245902,4106.0,4525.0,-419.0
18375401,Swad On Grill,17,3.1,3.28655349621678,0.7424242424242424,4106.0,4849.0,-743.0
18396428,The Pepper's,5,3.0,3.3187505694501387,0.9074074074074074,4617.0,3823.0,794.0
306037,Cafe 55 - Park Inn,13,3.2,3.3195569475856046,0.7903225806451613,3596.0,3802.0,-206.0
5720,New Town Lounge & Bar - Park Plaza,20,3.4,3.3653989963812676,0.7101449275362319,2648.0,3067.0,-419.0
5721,New Town Pastry Shop - Park Plaza,26,3.2,3.298833743337433,0.6533333333333333,3596.0,4579.0,-983.0
1670,New Town Cafe - Park Plaza,176,3.7,3.624055692223589,0.21777777777777776,1422.0,1462.0,-40.0
7573,The Great Kabab Factory - Park Plaza,340,3.7,3.6560733438311246,0.12596401028277635,1422.0,1342.0,80.0
3243,K2 Restaurant,21,3.0,3.245893296432964,0.7,4617.0,5330.0,-713.0
305171,Angels in my Kitchen,84,3.1,3.1925754191752445,0.3684210526315789,4106.0,5644.0,-1538.0
3536,Barista,41,3.3,3.3279170083367497,0.5444444444444444,3125.0,3461.0,-336.0
6743,Cafe Coffee Day,18,2.8,3.203172100750858,0.7313432835820896,5462.0,5601.0,-139.0
18458663,Cafe Naklee,10,3.2,3.3256361144119913,0.8305084745762712,3596.0,3496.0,100.0
312269,Chacha's Take Away,16,2.8,3.2155773961585763,0.7538461538461538,5462.0,5534.0,-72.0
308732,Colonel's Kababz,61,3.0,3.1564775522755224,0.44545454545454544,4617.0,5793.0,-1176.0
6747,Domino's Pizza,70,2.8,3.0269960567252725,0.4117647058823529,5462.0,6084.0,-622.0
6804,Green Chick Chop,16,2.8,3.2155773961585763,0.7538461538461538,5462.0,5534.0,-72.0
301506,Naushi's Kitchenette,57,3.4,3.37747670519158,0.46226415094339623,2648.0,2876.0,-228.0
1284,Sapra Pastry Treat,33,3.0,3.2099089115891153,0.5975609756097561,4617.0,5569.0,-952.0
1313,Subway,92,3.2,3.252571140073103,0.3475177304964539,3596.0,5269.0,-1673.0
301737,Sunny Sweets,22,3.3,3.335387757046584,0.6901408450704225,3125.0,3267.0,-142.0
18455518,The Healthy Rasoi,25,3.7,3.469088253382533,0.6621621621621622,1422.0,2180.0,-758.0
18398606,Burger King,71,3.0,3.143437756252562,0.4083333333333333,4617.0,5830.0,-1213.0
309030,Hong Kong Express,100,3.2,3.2497485285255534,0.3288590604026846,3596.0,5311.0,-1715.0
3909,Viva Hyderabad,32,2.3,2.9359571697568825,0.6049382716049383,6408.0,6225.0,183.0
4290,Cafe Rouge - Ramada,194,3.5,3.470010414610319,0.20164609053497942,2195.0,2173.0,22.0
1452,Shamji Sweets,15,3.2,3.3158207929735544,0.765625,3596.0,4042.0,-446.0
303779,Sialkoti Vaishno Dhaba,16,3.1,3.2894235500047304,0.7538461538461538,4106.0,4784.0,-678.0
554,Haldiram's,315,3.6,3.566517941621724,0.1346153846153846,1785.0,1685.0,100.0
3953,Club Prison,53,2.4,2.85698559559125,0.4803921568627451,6325.0,6310.0,15.0
18368009,Maa Bhagwati Tiffins,4,3.0,3.324764731137877,0.9245283018867925,4617.0,3529.0,1088.0
305242,Spices & Sauces,8,3.0,3.301974223689605,0.8596491228070176,4617.0,4498.0,119.0
303730,Assam Tea Corner,6,2.8,3.291136922732863,0.8909090909090909,5462.0,4762.0,700.0
18462214,Bakingo,4,3.0,3.324764731137877,0.9245283018867925,4617.0,3529.0,1088.0
309272,Balaji Sweets & Snacks,6,2.9,3.3020460136419545,0.8909090909090909,5082.0,4458.0,624.0
18311957,Baxman Delivers,4,2.9,3.317217561326556,0.9245283018867925,5082.0,3922.0,1160.0
18218304,Burger Point,20,3.2,3.307427981888514,0.7101449275362319,3596.0,4354.0,-758.0
18252419,Burger Xpress,20,3.1,3.2784424746421372,0.7101449275362319,4106.0,4966.0,-860.0
606,Cafe Coffee Day,34,2.8,3.125452177714548,0.5903614457831325,5462.0,5887.0,-425.0
18133490,Cake Factory,36,3.3,3.3295591852977346,0.5764705882352941,3125.0,3415.0,-290.0
18291476,Cake Maker,5,3.0,3.3187505694501387,0.9074074074074074,4617.0,3823.0,794.0
2071,Captain's Table,41,3.1,3.2368058972256386,0.5444444444444444,4106.0,5396.0,-1290.0
18445653,Carpedium,7,3.1,3.319866620541205,0.875,4106.0,3750.0,356.0
18466800,Chef Sack Kitchen,7,3.1,3.319866620541205,0.875,4106.0,3750.0,356.0
303743,Chinar Junction,8,2.8,3.2739040482510084,0.8596491228070176,5462.0,5033.0,429.0
300174,Frontier,10,2.9,3.2747886567848727,0.8305084745762712,5082.0,5007.0,75.0
18461280,Ganpati Rasoi,11,3.2,3.3235421791717914,0.8166666666666667,3596.0,3655.0,-59.0
6709,Indian & Chinese Corner,21,3.1,3.275893296432964,0.7,4106.0,4986.0,-880.0
18070491,Juice Lounge,25,3.4,3.367736902031182,0.6621621621621622,2648.0,3022.0,-374.0
302907,KB's Kulfi & Icecream,19,3.3,3.3369489816221685,0.7205882352941176,3125.0,3236.0,-111.0
889,KB's Kulfi & Icecream,43,3.3,3.3273101168511685,0.532608695652174,3125.0,3475.0,-350.0
18337904,Keventers,18,2.6,3.149440757467276,0.7313432835820896,6026.0,5818.0,208.0
18415355,KFC,17,2.7,3.183523193186477,0.7424242424242424,5776.0,5688.0,88.0
853,Madras Cafe,69,3.3,3.321292633477182,0.4152542372881356,3125.0,3730.0,-605.0
2620,Madurai Meenakshi Bhawan,25,3.4,3.367736902031182,0.6621621621621622,2648.0,3022.0,-374.0
310155,Masala Fusion,52,3.2,3.273391393567401,0.48514851485148514,3596.0,5062.0,-1466.0
5061,Moti Mahal Delux Tandoori Trail,16,2.9,3.2401927807739614,0.7538461538461538,5082.0,5376.0,-294.0
18460326,Mr. & Mrs. Idly,5,3.0,3.3187505694501387,0.9074074074074074,4617.0,3823.0,794.0
18471259,Pind Bawarchi,8,3.1,3.3160093114089033,0.8596491228070176,4106.0,4009.0,97.0
4122,Republic of Chicken,9,2.8,3.2657332887984047,0.8448275862068966,5462.0,5138.0,324.0
1140,Ridhi Sidhi,30,3.0,3.2178801360798417,0.620253164556962,4617.0,5526.0,-909.0
1145,Romi Da Dhaba,34,3.2,3.2893075994012952,0.5903614457831325,3596.0,4797.0,-1201.0
887,Shamji Sweets,26,2.9,3.194833743337433,0.6533333333333333,5082.0,5636.0,-554.0
18461599,Six Pack Kitchen,13,3.2,3.3195569475856046,0.7903225806451613,3596.0,3802.0,-206.0
18387990,Taste of Dilli 6,9,2.7,3.250216047419095,0.8448275862068966,5776.0,5284.0,492.0
9169,The Guls,21,3.0,3.245893296432964,0.7,4617.0,5330.0,-713.0
5129,The League Restaurant,17,3.1,3.28655349621678,0.7424242424242424,4106.0,4849.0,-743.0
1131,The Plaza Solitaire,32,3.3,3.331018898151944,0.6049382716049383,3125.0,3374.0,-249.0
303747,Uttarakhand Fast Food,6,2.9,3.3020460136419545,0.8909090909090909,5082.0,4458.0,624.0
329,Viva Hyderabad,70,2.5,2.8505254684899786,0.4117647058823529,6216.0,6315.0,-99.0
303765,Wahid Food Corner,6,2.8,3.291136922732863,0.8909090909090909,5462.0,4762.0,700.0
7225,Zync - Rosewood Hotel,5,3.0,3.3187505694501387,0.9074074074074074,4617.0,3823.0,794.0
18382626,Konetto Pizza,32,3.5,3.4100312438309563,0.6049382716049383,2195.0,2534.0,-339.0
5068,South Store,64,3.5,3.4355091216841367,0.4336283185840708,2195.0,2407.0,-212.0
18025110,Captain Bill$ Deliverz,23,2.4,3.0473962604209373,0.6805555555555556,6325.0,6046.0,279.0
308223,China Hut,18,2.4,3.0957094141836934,0.7313432835820896,6325.0,5948.0,377.0
6832,G Dot,26,2.4,3.0215004100040996,0.6533333333333333,6325.0,6090.0,235.0
18286626,Cake2you,4,3.0,3.324764731137877,0.9245283018867925,4617.0,3529.0,1088.0
311770,Delight Express,6,2.9,3.3020460136419545,0.8909090909090909,5082.0,4458.0,624.0
301221,Empress,5,2.9,3.309491310190879,0.9074074074074074,5082.0,4258.0,824.0
8833,Hotel DDR,10,2.8,3.2578395042424995,0.8305084745762712,5462.0,5222.0,240.0
312438,Khan Kabab Corner,4,3.0,3.324764731137877,0.9245283018867925,4617.0,3529.0,1088.0
18153548,Kwality Cakes and Bakes,12,3.2,3.3215168975460245,0.8032786885245902,3596.0,3704.0,-108.0
18449792,Nite Bites,4,2.9,3.317217561326556,0.9245283018867925,5082.0,3922.0,1160.0
18380639,Oriental Kitchen Express,14,3.3,3.339881440481071,0.7777777777777778,3125.0,3180.0,-55.0
17953920,Royal Mart,4,2.9,3.317217561326556,0.9245283018867925,5082.0,3922.0,1160.0
2154,Sikkim Fast Food,36,2.7,3.0754415382389118,0.5764705882352941,5776.0,5991.0,-215.0
18384112,ZASTY,28,3.5,3.405357542211785,0.6363636363636364,2195.0,2556.0,-361.0
9646,Maachh Bhaat,256,3.4,3.3921722319682215,0.16065573770491803,2648.0,2653.0,-5.0
302251,Domino's Pizza,32,3.3,3.331018898151944,0.6049382716049383,3125.0,3374.0,-249.0
18466943,GoGourmet,8,3.2,3.330044399128201,0.8596491228070176,3596.0,3397.0,199.0
18238248,Snack Shack,15,2.7,3.1986332929735544,0.765625,5776.0,5613.0,163.0
18420426,Westí©ross,40,3.5,3.4181183230371626,0.550561797752809,2195.0,2492.0,-297.0
18291458,Cake Desire,4,3.0,3.324764731137877,0.9245283018867925,4617.0,3529.0,1088.0
18365988,Behrouz Biryani,17,3.4,3.363826223489507,0.7424242424242424,2648.0,3098.0,-450.0
18463970,Biryani Art,8,3.3,3.3440794868475,0.8596491228070176,3125.0,3130.0,-5.0
309867,Daawat-e! Amritsar,27,2.9,3.1909543519777297,0.6447368421052632,5082.0,5665.0,-583.0
18412887,Faasos,13,3.0,3.277621463714637,0.7903225806451613,4617.0,4975.0,-358.0
18423107,Ovenstory Pizza,15,3.3,3.3392582929735544,0.765625,3125.0,3195.0,-70.0
4121,Pizza Hut Delivery,53,2.7,3.0128679485324263,0.4803921568627451,5776.0,6104.0,-328.0
305072,Game n Grillz,169,3.6,3.5440941777537036,0.22477064220183487,1785.0,1786.0,-1.0
18421938,Hamoni Red: Play Cafe,25,3.9,3.536655820950101,0.6621621621621622,807.0,1825.0,-1018.0
313105,Machan,88,3.3,3.318339640513193,0.35766423357664234,3125.0,3893.0,-768.0
300772,Mainland China,563,3.3,3.304105442402463,0.08006535947712418,3125.0,4436.0,-1311.0
836,Pind Balluchi,1022,3.4,3.3977708036884287,0.0457516339869281,2648.0,2598.0,50.0
3606,Sagar Ratna,235,2.7,2.8123680660222092,0.17253521126760563,5776.0,6350.0,-574.0
305996,Sasuraal,586,3.3,3.3039567413390674,0.07716535433070866,3125.0,4437.0,-1312.0
18418247,feel ALIVE,69,4.7,4.139936701273792,0.4152542372881356,28.0,259.0,-231.0
18365987,Matchbox,245,4.8,4.558546022960229,0.16666666666666666,19.0,41.0,-22.0
18337894,Prankster,1478,4.8,4.753511807956979,0.032089063523248196,19.0,12.0,7.0
4398,21 Gun Salute,1365,3.9,3.880984816655097,0.034653465346534656,807.0,666.0,141.0
18336483,Backyard Underground,134,3.5,3.460177763662882,0.2677595628415301,2195.0,2242.0,-47.0
496,Bikanervala,966,3.8,3.7783374687195144,0.04827586206896552,1087.0,918.0,169.0
4133,Chin Chin,429,3.5,3.4847542484316056,0.10251046025104603,2195.0,2069.0,126.0
5065,Domino's Pizza,146,3.6,3.5375001576938843,0.2512820512820513,1785.0,1821.0,-36.0
313393,Eggjactly,241,3.7,3.6410776922424395,0.16896551724137931,1422.0,1399.0,23.0
5052,Gola Sizzlers,853,3.5,3.491920765798567,0.05432372505543237,2195.0,2026.0,169.0
18128900,Hunter Valley,254,3.6,3.5597773292089356,0.1617161716171617,1785.0,1725.0,60.0
309339,Jungle Jamboree,1317,3.8,3.783903756039756,0.03587115666178624,1087.0,897.0,190.0
5104,McDonald's,187,3.5,3.4691208930097774,0.2076271186440678,2195.0,2178.0,17.0
18254529,My Bar Headquarters By Dockyard,401,3.9,3.8402500683340164,0.10888888888888888,807.0,777.0,30.0
17953909,Punjabi by Nature,302,3.6,3.5652778653854913,0.1396011396011396,1785.0,1698.0,87.0
310203,Sandys Cocktails & Kitchen,297,3.9,3.8222905513014664,0.1416184971098266,807.0,816.0,-9.0
18238250,Sense Of Spirits,280,3.9,3.818275169453822,0.14893617021276595,807.0,827.0,-20.0
305272,Starbucks,269,3.7,3.646265819969521,0.1540880503144654,1422.0,1381.0,41.0
1851,Swagath,289,3.6,3.563942398669549,0.14497041420118342,1785.0,1706.0,79.0
18446415,The Old School Brew House,96,3.9,3.714569177588327,0.33793103448275863,807.0,1118.0,-311.0
18261703,Barcelos,322,4.0,3.914319489893012,0.1320754716981132,614.0,599.0,15.0
18241517,Boombox Brewstreet,391,4.4,4.28321029715979,0.11136363636363636,116.0,147.0,-31.0
18252386,BRONX Bar Exchange,569,4.1,4.040635163026387,0.07928802588996764,429.0,392.0,37.0
18281955,Djinggs,105,4.1,3.861769680196802,0.3181818181818182,429.0,714.0,-285.0
4959,Downtown - Diners & Living Beer Cafe,3569,4.4,4.38579671938925,0.013543394140409067,116.0,87.0,29.0
18037822,Drifters Cafe,208,4.1,3.9572472013630637,0.19066147859922178,429.0,518.0,-89.0
