Restaurant ID,Restaurant Name,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating,Rating color,Rating text,Votes,n_outlets,Is Chain,Is Rated,Is NCR,Cuisines Count,Primary Cuisine,Log_Votes,Cred_Rating,shrinkage_weight,rank_raw,rank_cred,rank_change,Log_Cost,VFM_Predicted_Rating,VFM_Residual,VFM_rank_overall,VFM_rank_within_ncr,Competitors_500m,Competitors_1km,Competitors_2km,density_tier,Has_Density_Data,Model_Predicted_Rating,Model_Residual,Coldstart_Risk_Score
3383,Ahad Sons Restaurant,New Delhi,"3-A, Behind Mother Dairy, Uday Park, New Delhi",Uday Park,"Uday Park, New Delhi",77.2182605,28.5607572,Kashmiri,750,0,0,2,3.4,Orange,Average,104,1,False,True,True,1,Kashmiri,4.653960350157523,3.384395625819003,0.3202614379084967,2648.0,2755.0,-107.0,6.621405651764134,3.423446244016628,-0.0390506181976251,3530.0,3177.0,21.0,93.0,351.0,Dense (20+),True,3.547943,-0.1479431152343751,0.2498701315922411
4450,Jughead's Fast Food Corner,New Delhi,"1 & 3, Main Market, Uday Park, New Delhi",Uday Park,"Uday Park, New Delhi",77.21790746,28.56074218,"Chinese, Fast Food, North Indian",500,0,1,2,3.6,Yellow,Good,438,1,False,True,True,3,Chinese,6.084499413075172,3.5749743957911857,0.1006160164271047,1785.0,1638.0,147.0,6.2166061010848646,3.3835207391251902,0.1914536566659954,1287.0,1080.0,24.0,91.0,349.0,Dense (20+),True,3.4430118,0.1569882392883301,0.0245557779211444
18254521,The Coffee Bond,New Delhi,"Shop 4, Uday Park Shopping Complex, Uday Park, New Delhi",Uday Park,"Uday Park, New Delhi",77.21807376,28.56028103,Cafe,700,0,1,2,4.2,Green,Very Good,73,1,False,True,True,1,Cafe,4.30406509320417,3.859119104510717,0.4016393442622951,289.0,720.0,-431.0,6.55250788703459,3.416650836170689,0.4424682683400283,455.0,372.0,23.0,89.0,354.0,Dense (20+),True,3.6814933,0.5185067176818849,0.0459700297761667
18352678,Wow! Momo,New Delhi,"Shop 1, Ground Floor, Unity One Mall, Janakpuri, New Delhi","Unity One Mall, Janakpuri","Unity One Mall, Janakpuri, New Delhi",77.076886,28.6291105,"Tibetan, Chinese",350,0,1,1,2.9,Orange,Average,77,11,True,True,True,2,Tibetan,4.356708826689592,3.075496275796091,0.3888888888888889,5082.0,5989.0,-907.0,5.860786223465865,3.348426114537516,-0.2729298387414247,5693.0,5181.0,19.0,35.0,150.0,Dense (20+),True,3.2867165,-0.3867164611816407,0.0594747653449451
18263236,Domino's Pizza,New Delhi,"1st Floor, Unity One Mall, Janakpuri, New Delhi","Unity One Mall, Janakpuri","Unity One Mall, Janakpuri, New Delhi",77.0760342,28.6288818,"Pizza, Fast Food",700,0,0,2,3.6,Yellow,Good,24,79,True,True,True,2,Pizza,3.218875824868201,3.433048366442568,0.6712328767123288,1785.0,2428.0,-643.0,6.55250788703459,3.416650836170689,0.0163975302718792,2637.0,2322.0,12.0,35.0,151.0,Dense (20+),True,2.9249928,0.675007200241089,0.165039220641235
18277230,Haldiram's,New Delhi,"G-3, Unity One Mall, Janakpuri, New Delhi","Unity One Mall, Janakpuri","Unity One Mall, Janakpuri, New Delhi",77.0764473,28.6287601,"Mithai, North Indian, South Indian",500,0,0,2,3.7,Yellow,Good,59,16,True,True,True,3,Mithai,4.0943445622221,3.541782692132477,0.4537037037037037,1422.0,1797.0,-375.0,6.2166061010848646,3.3835207391251902,0.1582619530072868,1429.0,1207.0,12.0,34.0,150.0,Dense (20+),True,3.0065196,0.693480443954468,0.1246511721900024
18350231,Keventers,New Delhi,"22, Ground Floor, Unity One Mall, Janakpuri, New Delhi","Unity One Mall, Janakpuri","Unity One Mall, Janakpuri, New Delhi",77.0770547,28.6290915,Beverages,400,0,0,1,3.8,Yellow,Good,37,34,True,True,True,1,Beverages,3.6375861597263857,3.544331752910552,0.5697674418604651,1087.0,1785.0,-698.0,5.993961427306569,3.3615612260845467,0.1827705268260051,1330.0,1118.0,21.0,35.0,149.0,Dense (20+),True,3.107287,0.6927130699157713,0.3599014365556534
18380171,Pat 'N' Harry,New Delhi,"Shop 3, Ground Floor, Unity One Mall, Janakpuri, New Delhi","Unity One Mall, Janakpuri","Unity One Mall, Janakpuri, New Delhi",77.075439,28.629097,American,400,0,1,1,2.3,Red,Poor,42,1,False,True,True,1,American,3.7612001156935615,2.866071766486895,0.5384615384615384,6408.0,6300.0,108.0,5.993961427306569,3.3615612260845467,-0.4954894595976515,6217.0,5557.0,11.0,35.0,153.0,Dense (20+),True,3.3923776,-1.0923776149749758,0.1088888056037873
18306543,"34, Chowringhee Lane",New Delhi,"Shop 2, Plot 57, Under Dwarka Mor Metro Station Pillar No 776, Sewak Park, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0334663,28.6191075,Fast Food,200,0,1,1,3.1,Orange,Average,5,12,True,True,True,1,Fast Food,1.791759469228055,3.3280098287093978,0.9074074074074074,4106.0,3436.0,670.0,5.303304908059076,3.2934415599652347,0.034568268744163,2395.0,2091.0,12.0,19.0,24.0,Moderate (6-20),True,2.9656827,0.1343172550201417,0.3735709830095811
7297,Aggarwal Sweets,New Delhi,"A 93, Gurudwara Road, Mohan Garden, Near Metro Pillar 746, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0409828,28.6203298,Mithai,100,0,0,1,2.8,Orange,Average,5,14,True,True,True,1,Mithai,1.791759469228055,3.30023205093162,0.9074074074074074,5462.0,4556.0,906.0,4.61512051684126,3.2255657205981403,0.0746663303334798,1991.0,1708.0,8.0,21.0,42.0,Dense (20+),True,2.8673856,-0.0673856258392335,0.8121676814475578
5774,Amritsari Dhaba,New Delhi,"Metro Pillar 782, Dwarka Mor, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.032612,28.6194,North Indian,250,0,0,1,2.9,Orange,Average,10,2,True,True,True,1,North Indian,2.3978952727983707,3.2747886567848727,0.8305084745762712,5082.0,5007.0,75.0,5.525452939131784,3.3153520889822103,-0.0405634321973376,3544.0,3191.0,12.0,19.0,25.0,Moderate (6-20),True,2.8478277,0.0521723270416258,0.8039891670425846
312172,Apna Swad,New Delhi,"Shop 5, Indra Park, East Uttam Nagar, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0676143,28.6193541,"North Indian, Chinese, Fast Food",500,0,1,2,2.9,Orange,Average,4,1,False,True,True,3,North Indian,1.6094379124341005,3.317217561326556,0.9245283018867924,5082.0,3922.0,1160.0,6.2166061010848646,3.3835207391251902,-0.066303177798634,4020.0,3647.0,6.0,30.0,87.0,Dense (20+),True,2.952461,-0.0524610042572022,0.1376764425215931
18168165,ATM Food Corner,New Delhi,"C-24A, Jeewan Park, Pankha Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0723362,28.6180649,North Indian,200,0,0,1,3.0,Orange,Average,4,1,False,True,True,1,North Indian,1.6094379124341005,3.324764731137877,0.9245283018867924,4617.0,3529.0,1088.0,5.303304908059076,3.2934415599652347,0.0313231711726422,2437.0,2131.0,2.0,12.0,100.0,Moderate (6-20),True,2.9261851,0.0738148689270019,0.8327607366006257
18449824,Burger House,New Delhi,"1/69, Sewak Park, Near Dwarka Mod, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0336428,28.6190995,"Burger, Fast Food",200,0,1,1,2.8,Orange,Average,4,1,False,True,True,2,Burger,1.6094379124341005,3.3096703915152355,0.9245283018867924,5462.0,4247.0,1215.0,5.303304908059076,3.2934415599652347,0.0162288315500007,2639.0,2323.0,12.0,19.0,24.0,Moderate (6-20),True,3.3256667,-0.525666666030884,0.3443708028342516
5413,Cafe De Bienka,New Delhi,"RZ-35/36, Indra Park Extension, Near Hanuman Mandir, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0675373,28.6216032,"Fast Food, Chinese",350,0,0,1,2.7,Orange,Average,12,1,False,True,True,2,Fast Food,2.5649493574615367,3.2231562418083195,0.8032786885245902,5776.0,5499.0,277.0,5.860786223465865,3.348426114537516,-0.1252698727291963,4842.0,4420.0,7.0,33.0,83.0,Dense (20+),True,3.0668247,-0.366824674606323,0.7757425373348276
18285208,Chatkaara Point,New Delhi,"Shop AP-4, Commercial Complex, A Block, Bindapur, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0680939,28.6104281,"Fast Food, Chinese",250,0,0,1,2.9,Orange,Average,7,1,False,True,True,2,Fast Food,2.079441541679836,3.2948666205412054,0.875,5082.0,4662.0,420.0,5.525452939131784,3.3153520889822103,-0.0204854684410049,3188.0,2848.0,3.0,10.0,65.0,Moderate (6-20),True,3.0492227,-0.1492227077484131,0.7716963682113906
306185,Dharma Punjabi Dhaba,New Delhi,"J-7, Arya Samaj Road, Near MLA Office, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0590998,28.619233,North Indian,300,0,1,1,2.7,Orange,Average,5,1,False,True,True,1,North Indian,1.791759469228055,3.290972791672361,0.9074074074074074,5776.0,4773.0,1003.0,5.707110264748875,3.3332690071959785,-0.0422962155236179,3587.0,3234.0,20.0,27.0,62.0,Dense (20+),True,2.9099262,-0.2099261760711668,0.4708041222106164
312073,Domino's Pizza,New Delhi,"WZ-154, G-1 Block, Upper Ground Floor, Najafgarh Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0571866,28.6222421,"Pizza, Fast Food",700,0,0,2,2.5,Orange,Average,6,79,True,True,True,2,Pizza,1.9459101490553128,3.2584096500055906,0.8909090909090909,6216.0,5211.0,1005.0,6.55250788703459,3.416650836170689,-0.1582411861650983,5123.0,4683.0,15.0,25.0,62.0,Dense (20+),True,2.9038043,-0.4038043022155761,0.543533217912854
312054,Flavourz Factoree,New Delhi,"Shop 3, Plot 1, Block A, Gulab Bagh, Near Nawada Metro Station, Opposite Metro Pillar 733, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0448877,28.6200086,"Fast Food, Chinese, Bakery",300,0,0,1,3.1,Orange,Average,14,1,False,True,True,3,Fast Food,2.70805020110221,3.2954369960366265,0.7777777777777778,4106.0,4638.0,-532.0,5.707110264748875,3.3332690071959785,-0.0378320111593519,3506.0,3153.0,3.0,11.0,49.0,Moderate (6-20),True,3.0531092,0.0468908309936524,0.7122381056389262
301912,Gabbar Chowmein,New Delhi,"Pipal Chowk Road, Som Bazaar Chowk, Mohan Garden, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0390888,28.6213725,Fast Food,100,0,0,1,3.0,Orange,Average,4,1,False,True,True,1,Fast Food,1.6094379124341005,3.324764731137877,0.9245283018867924,4617.0,3529.0,1088.0,4.61512051684126,3.2255657205981403,0.0991990105397366,1784.0,1520.0,9.0,24.0,34.0,Dense (20+),True,3.0172806,-0.0172805786132812,0.8179850678623168
18372661,Gayatri's Break Point Restaurant,New Delhi,"G-116/117, School Road, SDM Market, Mangal Bazaar Chowk, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0621578,28.6200658,"North Indian, South Indian, Chinese, Fast Food",300,0,0,1,3.1,Orange,Average,4,1,False,True,True,4,North Indian,1.6094379124341005,3.3323119009491977,0.9245283018867924,4106.0,3343.0,763.0,5.707110264748875,3.3332690071959785,-0.0009571062467808,2867.0,2541.0,20.0,28.0,66.0,Dense (20+),True,2.9818132,0.1181868076324463,0.5203193973914864
5499,Grover Sweets & Bakers,New Delhi,"Arya Samaj Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0599921,28.6209487,"Street Food, Chinese, Mithai",150,0,0,1,3.3,Orange,Average,12,1,False,True,True,3,Street Food,2.5649493574615367,3.3411890286935653,0.8032786885245902,3125.0,3150.0,-25.0,5.017279836814924,3.2652308187184387,0.0759582099751265,1980.0,1701.0,23.0,27.0,61.0,Dense (20+),True,3.0584478,0.2415521621704099,0.6618038401410742
302005,Khalsa Veg Corner,New Delhi,"A-27, Milap Nagar, Near Desu Office, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0643164,28.6229612,"North Indian, Fast Food",300,0,0,1,3.1,Orange,Average,10,2,True,True,True,2,North Indian,2.3978952727983707,3.3086869618696184,0.8305084745762712,4106.0,4318.0,-212.0,5.707110264748875,3.3332690071959785,-0.0245820453263601,3254.0,2911.0,14.0,37.0,79.0,Dense (20+),True,2.900036,0.1999639034271241,0.7121292632842808
306179,Lajawab Chinese Food,New Delhi,"A 1/28, Peepal Wala Road, Mohan Garden, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0391009,28.6210909,"Chinese, North Indian, Fast Food",300,0,0,1,3.0,Orange,Average,4,1,False,True,True,3,Chinese,1.6094379124341005,3.324764731137877,0.9245283018867924,4617.0,3529.0,1088.0,5.707110264748875,3.3332690071959785,-0.0085042760581015,2985.0,2651.0,9.0,24.0,34.0,Dense (20+),True,2.948483,0.0515170097351074,0.6607349893554515
302057,Lajwab Bakery,New Delhi,"Mangal Bazaar Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0630573,28.6205109,Bakery,100,0,0,1,3.1,Orange,Average,7,1,False,True,True,1,Bakery,2.079441541679836,3.319866620541205,0.875,4106.0,3750.0,356.0,4.61512051684126,3.2255657205981403,0.0943008999430645,1819.0,1554.0,20.0,30.0,70.0,Dense (20+),True,3.085256,0.0147439002990723,0.8239195727786006
302729,Maharani Rasoi,New Delhi,"Near Mehfil, Dwarka Mod, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0309438,28.6193756,North Indian,150,0,0,1,3.0,Orange,Average,5,1,False,True,True,1,North Indian,1.791759469228055,3.3187505694501387,0.9074074074074074,4617.0,3823.0,794.0,5.017279836814924,3.2652308187184387,0.0535197507317,2184.0,1885.0,11.0,18.0,26.0,Moderate (6-20),True,2.9867187,0.0132813453674316,0.8177452186067884
313067,Natkhat Bakers,New Delhi,"A 65, Gurudwara Road, Mohan Garden, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0411281,28.6217969,"Bakery, Fast Food",300,0,1,1,3.1,Orange,Average,4,1,False,True,True,2,Bakery,1.6094379124341005,3.3323119009491977,0.9245283018867924,4106.0,3343.0,763.0,5.707110264748875,3.3332690071959785,-0.0009571062467808,2867.0,2541.0,8.0,21.0,42.0,Dense (20+),True,3.0745702,0.0254298210144043,0.3651468357067264
18133491,Pastry Palace,New Delhi,"WZ-175, Opposite Metro Pillar 667, Main Najafgarh Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0605838,28.6228245,"Bakery, Street Food",350,0,1,1,3.2,Orange,Average,11,2,True,True,True,2,Bakery,2.4849066497880004,3.3235421791717914,0.8166666666666667,3596.0,3655.0,-59.0,5.860786223465865,3.348426114537516,-0.0248839353657244,3260.0,2917.0,22.0,28.0,63.0,Dense (20+),True,3.0410829,0.1589171409606935,0.3019403966250013
18204464,Punjabi Tadka,New Delhi,"WZ-A1, Main Road, Opposite Pillor 659, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0627386,28.6236426,"North Indian, Chinese",500,0,1,2,2.7,Orange,Average,11,8,True,True,True,2,North Indian,2.4849066497880004,3.231875512505125,0.8166666666666667,5776.0,5429.0,347.0,6.2166061010848646,3.3835207391251902,-0.1516452266200652,5072.0,4633.0,13.0,36.0,72.0,Dense (20+),True,2.9085937,-0.2085936546325681,0.1745075698901677
5412,Radha Swami Vaishno Dhaba,New Delhi,"C-23, Near Pali Factory, Uttam Nagar East, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0671945,28.6197461,North Indian,200,0,0,1,3.0,Orange,Average,6,1,False,True,True,1,North Indian,1.9459101490553128,3.312955104551045,0.8909090909090909,4617.0,4096.0,521.0,5.303304908059076,3.2934415599652347,0.0195135445858105,2593.0,2279.0,7.0,32.0,86.0,Dense (20+),True,2.929594,0.0704059600830078,0.8096742710065903
18358654,Scoops,New Delhi,"E-1, Bal Udyan Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0580204,28.6203826,"Beverages, Fast Food",200,0,0,1,2.8,Orange,Average,9,1,False,True,True,2,Beverages,2.302585092994046,3.2657332887984047,0.8448275862068966,5462.0,5138.0,324.0,5.303304908059076,3.2934415599652347,-0.0277082711668299,3312.0,2968.0,20.0,28.0,62.0,Dense (20+),True,3.0756018,-0.2756018161773683,0.7425948550741954
309167,Shah Bakery,New Delhi,"Arya Samaj Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0612584,28.6185458,"Fast Food, Bakery",400,0,0,1,3.0,Orange,Average,10,1,False,True,True,2,Fast Food,2.3978952727983707,3.2917378093272456,0.8305084745762712,4617.0,4730.0,-113.0,5.993961427306569,3.3615612260845467,-0.069823416757301,4074.0,3699.0,13.0,27.0,65.0,Dense (20+),True,3.0294673,-0.0294673442840576,0.751124261063155
301903,Shahi Kachauri Wale,New Delhi,"Main Najafgarh Road, Dwarka Mod, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0322933,28.6192376,Street Food,50,0,0,1,2.8,Orange,Average,6,1,False,True,True,1,Street Food,1.9459101490553128,3.291136922732863,0.8909090909090909,5462.0,4762.0,700.0,3.9318256327243257,3.158172134828772,0.1329647879040911,1572.0,1336.0,11.0,19.0,25.0,Moderate (6-20),True,3.0786679,-0.2786678791046144,0.8311090535236796
302757,Shahi Kachauri,New Delhi,"Najafgarh Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0569411,28.6218904,Street Food,50,0,0,1,2.8,Orange,Average,4,1,False,True,True,1,Street Food,1.6094379124341005,3.3096703915152355,0.9245283018867924,5462.0,4247.0,1215.0,3.9318256327243257,3.158172134828772,0.1514982566864637,1464.0,1238.0,15.0,25.0,60.0,Dense (20+),True,3.054874,-0.2548739433288576,0.8271723721437947
310625,Shri Bikaner Sweets,New Delhi,"F-2/30, Pipal Chowk, Mohan Garden, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0391304,28.6275118,"Fast Food, South Indian, Chinese, Mithai",250,0,0,1,2.9,Orange,Average,4,1,False,True,True,4,Fast Food,1.6094379124341005,3.317217561326556,0.9245283018867924,5082.0,3922.0,1160.0,5.525452939131784,3.3153520889822103,0.0018654723443458,2821.0,2496.0,2.0,11.0,30.0,Moderate (6-20),True,3.068891,-0.1688910484313965,0.5811561325001264
312171,Shri Krishna Vaishno Dhaba,New Delhi,"22-B, K Block, Palam Matiala Road, Raja Puri, Opposite Sector 4-5, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0563114,28.6036473,North Indian,300,0,0,1,3.0,Orange,Average,5,1,False,True,True,1,North Indian,1.791759469228055,3.3187505694501387,0.9074074074074074,4617.0,3823.0,794.0,5.707110264748875,3.3332690071959785,-0.0145184377458398,3078.0,2742.0,0.0,1.0,21.0,Light (1-5),True,3.1129563,-0.1129562854766845,0.827184913712143
9209,Shri Murli Wala,New Delhi,"B-5, Patel Garden, Near Metro Pillar 787, Dwarka Mor, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0306405,28.6191566,"North Indian, South Indian, Chinese, Street Food",400,0,0,1,2.8,Orange,Average,7,1,False,True,True,4,North Indian,2.079441541679836,3.2823666205412048,0.875,5462.0,4890.0,572.0,5.993961427306569,3.3615612260845467,-0.0791946055433419,4228.0,3844.0,11.0,17.0,26.0,Moderate (6-20),True,2.9805858,-0.180585813522339,0.5658920792053529
18291240,Shri Radha Ki Rasoi,New Delhi,"Plot 1, Mohan Bhagwati Complex, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0347129,28.6196925,"North Indian, Chinese, South Indian",300,0,0,1,2.8,Orange,Average,6,1,False,True,True,3,North Indian,1.9459101490553128,3.291136922732863,0.8909090909090909,5462.0,4762.0,700.0,5.707110264748875,3.3332690071959785,-0.0421320844631156,3586.0,3233.0,17.0,22.0,24.0,Dense (20+),True,2.9380338,-0.1380338191986085,0.7008005611496038
307946,Singh's Ice Cream Parlour,New Delhi,"A-1/28, Mohan Garden, Peepal Road, Opposite Sargam Sweets, Metro Pillar 754, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0391763,28.6211282,"Ice Cream, Desserts, Fast Food",200,0,0,1,3.0,Orange,Average,8,1,False,True,True,3,Ice Cream,2.19722457733622,3.301974223689605,0.8596491228070176,4617.0,4498.0,119.0,5.303304908059076,3.2934415599652347,0.0085326637243703,2730.0,2406.0,9.0,24.0,34.0,Dense (20+),True,3.273791,-0.2737910747528076,0.679281257557342
18203182,Swastik Restaurant,New Delhi,"GS-70, Sewak Park, Near Dwarka Mod, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0332316,28.6188173,"Chinese, South Indian, North Indian",400,0,1,1,2.7,Orange,Average,6,1,False,True,True,3,Chinese,1.9459101490553128,3.2802278318237725,0.8909090909090909,5776.0,4949.0,827.0,5.993961427306569,3.3615612260845467,-0.0813333942607741,4250.0,3865.0,12.0,19.0,24.0,Moderate (6-20),True,2.9494586,-0.249458599090576,0.2479400684080821
302047,Tanatan Corner,New Delhi,"Main Najafgarh Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0569043,28.621959,North Indian,200,0,0,1,2.9,Orange,Average,7,1,False,True,True,1,North Indian,2.079441541679836,3.2948666205412054,0.875,5082.0,4662.0,420.0,5.303304908059076,3.2934415599652347,0.0014250605759706,2834.0,2509.0,15.0,25.0,60.0,Dense (20+),True,2.9580688,-0.05806884765625,0.8449855225526699
307140,Tasty Bite,New Delhi,"A-72/183, Gulab Bagh, Main Najafgarh Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0386806,28.620035,"North Indian, Chinese",650,0,1,2,2.8,Orange,Average,12,1,False,True,True,2,North Indian,2.5649493574615367,3.24282837295586,0.8032786885245902,5462.0,5351.0,111.0,6.478509642208569,3.409352366395213,-0.1665239934393523,5180.0,4730.0,9.0,23.0,34.0,Dense (20+),True,3.016319,-0.2163190364837648,0.2128453412921011
302835,Aggarwal Jalebi Wale,New Delhi,"Opposite Avtaar Dhaba, Milap Nagar, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.063507,28.6217187,Street Food,50,0,0,1,0.0,White,Not rated,3,1,False,False,True,1,Street Food,1.3862943611198906,,,,,,,,,,,17.0,37.0,72.0,Dense (20+),True,,,0.8120492256088994
9108,Aggarwal Sweets,New Delhi,"154, Kakrola Housing Complex, Dwarka Mod, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0302045,28.6187806,"Mithai, Street Food, North Indian",200,0,0,1,0.0,White,Not rated,3,14,True,False,True,3,Mithai,1.3862943611198906,,,,,,,,,,,11.0,17.0,26.0,Moderate (6-20),True,,,0.5979015897480391
9116,Arora Pastry Palace,New Delhi,"Dwarka Mod Metro Station, Pillar Number 781, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0324848,28.6191434,"Bakery, Fast Food",100,0,0,1,0.0,White,Not rated,3,1,False,False,True,2,Bakery,1.3862943611198906,,,,,,,,,,,11.0,19.0,25.0,Moderate (6-20),True,,,0.7521125953578186
18401212,Chinese Chatorey Xpress,New Delhi,"G-1/66 Dalmill Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0715259,28.6205123,"Chinese, North Indian, Fast Food",250,0,1,1,0.0,White,Not rated,2,1,False,False,True,3,Chinese,1.0986122886681098,,,,,,,,,,,4.0,22.0,97.0,Dense (20+),True,,,0.2458184797187579
18437128,Chocochill,New Delhi,"Vijay Vihar, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",0.0,0.0,Desserts,250,0,0,1,0.0,White,Not rated,2,1,False,False,True,1,Desserts,1.0986122886681098,,,,,,,,,,,,,,,False,,,0.953488988256994
18331594,Da Pizza Zone,New Delhi,"F-1/3, Mohan Garden, Pipal Wala Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0392204,28.6267145,"Pizza, Fast Food",600,0,1,2,0.0,White,Not rated,2,2,True,False,True,2,Pizza,1.0986122886681098,,,,,,,,,,,2.0,13.0,31.0,Moderate (6-20),True,,,0.1457139269677109
18381265,Food N Shakes,New Delhi,"E 23, Milap Nagar, Near Reliance Fresh, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0617981,28.6199415,"Chinese, Fast Food",250,0,0,1,0.0,White,Not rated,0,1,False,False,True,2,Chinese,0.0,,,,,,,,,,,18.0,28.0,63.0,Dense (20+),True,,,0.7600753992722088
18312449,Green Chick Chop,New Delhi,"WZ-181, A block, Main Najafgarh Road, Metro Pillar 666, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0608986,28.6230789,"Raw Meats, Fast Food",350,0,0,1,0.0,White,Not rated,3,51,True,False,True,2,Raw Meats,1.3862943611198906,,,,,,,,,,,20.0,29.0,63.0,Dense (20+),True,,,0.684884145973196
18372672,Grover Sweets,New Delhi,"A/7, Near Metro Pillar 652, Milap Nagar, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0638218,28.6242121,"Street Food, Chinese",250,0,0,1,0.0,White,Not rated,2,2,True,False,True,2,Street Food,1.0986122886681098,,,,,,,,,,,11.0,37.0,86.0,Dense (20+),True,,,0.6624755487249654
18363058,J V's Fried Chicken,New Delhi,"19 B, Sewak Park, Near Metro Pillor 771, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0346005,28.6194036,Fast Food,300,0,1,1,0.0,White,Not rated,2,1,False,False,True,1,Fast Food,1.0986122886681098,,,,,,,,,,,17.0,20.0,24.0,Moderate (6-20),True,,,0.4400319175364331
310581,Kamal Chat Bhandar,New Delhi,"Arya Samaj Road, Near Gurudwara, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0608986,28.6179737,Street Food,100,0,0,1,0.0,White,Not rated,3,1,False,False,True,1,Street Food,1.3862943611198906,,,,,,,,,,,11.0,27.0,63.0,Dense (20+),True,,,0.8071323541450415
301914,Khalsa Chicken Corner,New Delhi,"Opposite Pillar 760, Main Najafgarh Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.037568,28.6199262,"North Indian, Mughlai",250,0,0,1,0.0,White,Not rated,2,1,False,False,True,2,North Indian,1.0986122886681098,,,,,,,,,,,13.0,22.0,30.0,Dense (20+),True,,,0.748975104758447
5470,Lala Da Shudh Vaishno Dhaba,New Delhi,"Main Najafgarh Road, Opposite Metro Pillar 676, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0583229,28.6224126,North Indian,200,0,0,1,0.0,White,Not rated,1,1,False,False,True,1,North Indian,0.6931471805599453,,,,,,,,,,,18.0,28.0,65.0,Dense (20+),True,,,0.812007787722281
